State.Abb	State	Year	Geography	pop_mi	r_gdp	pc_rgdp	m_gdp	coal	petro	gas	resid	comm	indust	electric	transport	pc_CO2	PVG	Party	cdays	hdays	m_cdd	m_hdd	senate	house	lcv	m_lcv	price	m_price	expend	m_expend	LandArea	pdensity	mp_density	coal_con	petro_con	gas_con	energy_con	pc_energy	pc_coal	pc_petro	pc_gas	pc_comm	pc_res	pc_ind	pc_elec	pc_trans	pc_coal_con	pc_petro_con	pc_gas_con	in_class	HDD	CDD	HL_Price	HL_Expend	HL_LCV	HL_density
MT	Montana	2008	NonCoastal	0.976	40471	41466	50263.36	19.4	13.8	4.1	1.8	1	6.3	20	8.2	38.1	-21.00015235	Rep	169	8941	1077.4	5484.22	100	8	108	113	20.47	21.6806	6195.8	5054.39411764706	145546	6.70578373847443	192.886972390763	203260	192417	77645	473322	484	19.8770491803279	14.1393442622951	4.20081967213115	1.02459016393443	1.84426229508197	6.45491803278689	20.4918032786885	8.40163934426229	208.258196721311	197.14856557377	79.5543032786885	Poor	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
MT	Montana	2009	NonCoastal	0.984	39513	40155	48722.68	16.5	12.6	4	1.8	1.41	4.9	17.2	7.8	33.7	-2.462603011	Rep	156	8933	1018.6	5450.84	100	7	107	121.62	16.14	17.508	4559.7	3821.13725490196	145546	6.76074917895373	194.082993440119	172812	182297	76635	431744	438	16.7682926829268	12.8048780487805	4.0650406504065	1.43292682926829	1.82926829268293	4.97967479674797	17.479674796748	7.92682926829268	175.621951219512	185.261178861789	77.8810975609756	Poor	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
MT	Montana	2010	NonCoastal	0.991	40794	41164	49301.36	19.4	11.7	3.8	1.6	1.2	3.9	20	8.1	35.3	-2.462603011	Rep	126	8697	1275.38	5315.52	50	10	60	104.08	18.25	19.236	4810.7	4309.70588235294	145546	6.80884393937312	195.294706859939	203339	171656	72888	447883	451	19.5761856710394	11.8062563067608	3.83451059535822	1.2108980827447	1.61453077699294	3.93541876892028	20.1816347124117	8.17356205852674	205.185671039354	173.214934409687	73.5499495459132	Poor	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
MT	Montana	2011	NonCoastal	0.998	41876	41959	49775.06	15.8	12.1	4.2	1.7	1.4	4.1	16.7	8.2	32.1	-2.462603011	Rep	207	8853	1249.74	5250.4	91	9	100	97.44	21.79	22.3382	5763.4	4975.67843137255	145546	6.85693869979251	196.342957486881	165687	177760	79470	422917	423	15.8316633266533	12.124248496994	4.20841683366733	1.40280561122244	1.70340681362725	4.10821643286573	16.7334669338677	8.21643286573146	166.019038076152	178.11623246493	79.6292585170341	Poor	High_hdays	Low_cdays	Low_P	High_Exp	High_LCV	Low_Density
MT	Montana	2012	NonCoastal	1.004	42341	42172	50379.26	15	11.8	3.9	1.5	1.2	4.5	15.7	7.9	30.6	-2.462603011	Rep	296	7990	1287.84	4644.16	83	6	89	95.16	22	22.6204	5598.5	4850.32941176471	145546	6.89816278015198	197.361199995736	157308	173248	75234	405790	404	14.9402390438247	11.7529880478088	3.88446215139442	1.19521912350598	1.49402390438247	4.48207171314741	15.6374501992032	7.86852589641434	156.681274900398	172.557768924303	74.9342629482072	Poor	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
MT	Montana	2013	NonCoastal	1.014	42968	42374	50390.74	15.9	12	4.3	1.6	1.3	4.6	16.6	8.1	31.7	-14.06846373	Rep	257	8554	1101.04	5465.1	88	4	92	97.32	22.06	22.1752	5543.9	4867.92941176471	145546	6.9668695807511	198.298906636473	166104	172419	82298	420821	415	15.6804733727811	11.8343195266272	4.24063116370809	1.28205128205128	1.57790927021696	4.53648915187377	16.370808678501	7.98816568047337	163.810650887574	170.038461538462	81.1617357001972	Poor	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
MT	Montana	2014	NonCoastal	1.023	43829	42843	51197.88	16.7	11.7	4.2	1.6	1.3	4.6	17.3	7.8	31.8	-14.06846373	Rep	191	8604	1065.9	5530.84	60	0	60	83.44	21.86	22.1126	5452.2	4916.12352941177	145546	7.02870570129031	199.228308844972	175357	168456	80063	423876	414	16.3245356793744	11.4369501466276	4.10557184750733	1.27077223851417	1.56402737047898	4.49657869012708	16.911045943304	7.62463343108504	171.414467253177	164.66862170088	78.2629521016618	Poor	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
MT	Montana	2015	NonCoastal	1.031	45396	44031	51973.52	17.1	11.4	4	1.5	1.2	4.4	17.8	7.6	31.6	-14.06846373	Rep	233	7692	1230.52	4984.78	42	3	45	80.78	17.66	17.9764	4250.3	3909.30784313726	145546	7.08367114176961	200.03863987351	178421	165080	77443	420944	408	16.5858389912706	11.0572259941804	3.87972841901067	1.1639185257032	1.454898157129	4.26770126091174	17.2647914645975	7.37148399612027	173.056256062076	160.11639185257	75.1144519883608	Poor	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
MT	Montana	2016	NonCoastal	1.042	44437	42645	52066.38	15.5	11.6	4	1.5	1.4	4.3	16.1	7.9	29.9	-14.06846373	Rep	184	7870	1306.5	4767.44	50	5	55	88.86	15.97	16.5642	3864.9	3538.97647058824	145546	7.15924862242865	200.850580112926	161938	166880	77589	406407	390	14.8752399232246	11.1324376199616	3.83877159309021	1.34357005758157	1.43953934740883	4.12667946257198	15.4510556621881	7.58157389635317	155.410748560461	160.153550863724	74.4616122840691	Poor	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
MT	Montana	2017	NonCoastal	1.054	45911	43558	52622.04	14.9	12	4.3	1.7	1.5	4.5	15.6	8.1	29.6	-22.21932863	Rep	287	8434	1163.24	4809.84	42	9	51	85.98	17.17	17.916	4356.8	3850.19411764706	145546	7.2416967831476	201.603926895139	156073	172427	83319	411819	390	14.1366223908918	11.3851992409867	4.07969639468691	1.42314990512334	1.61290322580645	4.26944971537002	14.8007590132827	7.68500948766603	148.076850094877	163.592979127135	79.050284629981	Poor	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
MT	Montana	2018	NonCoastal	1.062	46614	43892	53597.7	14.6	12	4.7	1.7	1.7	4.6	15.2	8.1	29.4	-22.21932863	Rep	176	8732	1338.6	5272.34	54	3	57	89.9	18.56	19.3318	4792.1	4291.2137254902	145546	7.29666222362689	202.279628777154	152295	171531	90778	414604	390	13.7476459510358	11.2994350282486	4.4256120527307	1.60075329566855	1.60075329566855	4.33145009416196	14.3126177024482	7.6271186440678	143.40395480226	161.516949152542	85.4783427495292	Poor	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
MT	Montana	2019	NonCoastal	1.07	46788	43727	54325.96	15.2	12.2	4.8	2	1.7	4.7	15.9	8	30.2	-22.21932863	Rep	150	9279	1250.52	5348.12	64	3	67	103.16	17.99	18.6638	4688.1	4110.93529411765	145546	7.35162766410619	202.756197312216	159165	175168	92649	426982	399	14.2056074766355	11.4018691588785	4.48598130841121	1.58878504672897	1.86915887850467	4.39252336448598	14.8598130841121	7.47663551401869	148.752336448598	163.708411214953	86.5878504672897	Poor	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
MT	Montana	2020	NonCoastal	1.086	46158	42502	51890.3	9.5	12.2	4.6	1.8	1.7	4.7	10.1	8	24.2	-22.21932863	Rep	205	8282	1248.86	4890.32	54	19	73	98.78	16.18	17.0628	4055.1	3386.77647058824	145546	7.46155854506479	206.454118937395	98886	174592	87478	360956	332	8.74769797421731	11.2338858195212	4.23572744014733	1.56537753222836	1.65745856353591	4.32780847145488	9.30018416206261	7.36648250460405	91.0552486187845	160.766114180479	80.5506445672192	Poor	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
MT	Montana	2021	NonCoastal	1.106	48976	44282	54651.36	11.8	12.2	4.5	1.7	1.6	4.5	12.5	8.2	25.8	-16.3	Rep	348	8189	1255.84	4869.6	57	0	57	112.52	20.51	20.574	5086.1	4351.23529411765	145546	7.59897214626304	206.761006367797	122765	176856	86998	386619	349	10.6690777576854	11.0307414104882	4.06871609403255	1.44665461121157	1.5370705244123	4.06871609403255	11.3019891500904	7.41410488245931	110.999095840868	159.905967450271	78.6600361663653	Poor	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
NE	Nebraska	1997	NonCoastal	1.686	70413	41763	41476.18	18.4	15.6	6.9	2.9	2.1	5.4	17.8	12.8	24.3	-21.109645	Rep	922	6556	990.12	5472.02	50	19	69	88.7	8.52	9.0624	2239.3	2183.80196078431	76824	21.9462667916276	178.166945607596	193334	230493	132007	555834	329	10.9134045077106	9.25266903914591	4.09252669039146	1.24555160142349	1.72004744958482	3.20284697508897	10.5575326215896	7.59193357058126	114.670225385528	136.709964412811	78.2959667852906	Rich	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
NE	Nebraska	1998	NonCoastal	1.696	72090	42505	42624.14	19.5	16.6	6.8	2.6	1.7	6.1	19.1	13.4	25.3	-21.109645	Rep	1117	5882	1221.34	4833.28	50	16	66	87.46	7.68	8.459	2061.9	2011.34705882353	76824	22.0764344475685	179.746327352354	204797	243768	131114	579679	341	11.497641509434	9.7877358490566	4.00943396226415	1.00235849056604	1.53301886792453	3.59669811320755	11.2617924528302	7.90094339622642	120.752948113208	143.731132075472	77.3077830188679	Poor	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
NE	Nebraska	1999	NonCoastal	1.705	73626	43182	43908.46	18.9	16.5	6.3	2.6	1.6	5.3	18.4	13.7	24.47	-21.109645	Rep	913	5734	1121.18	5000.2	50	17	67	84.12	8.04	8.7824	2112.5	2123.92941176471	76824	22.1935853379152	181.395990598757	198490	246043	121364	565897	331	11.0850439882698	9.67741935483871	3.6950146627566	0.93841642228739	1.52492668621701	3.10850439882698	10.791788856305	8.03519061583578	116.41642228739	144.306744868035	71.1812316715543	Poor	High_hdays	Low_cdays	Low_P	Low_ExP	Low_LCV	Low_Density
NE	Nebraska	2000	NonCoastal	1.714	76368	44555	45035.54	19.7	15.3	6.7	2.8	1.8	5.7	19.3	12.2	24.31	-21.109645	Rep	1125	6223	1096.48	5322.76	41	18	59	86.06	10.07	10.5014	2556.9	2574.42156862745	76824	22.310736228262	183.093000477138	206938	221604	127260	555802	324	11.4935822637106	8.92648774795799	3.90898483080513	1.05017502917153	1.63360560093349	3.32555425904317	11.2602100350058	7.11785297549592	120.733955659277	129.290548424737	74.2473745624271	Poor	High_hdays	High_cdays	Low_P	Low_ExP	Low_LCV	Low_Density
NE	Nebraska	2001	NonCoastal	1.72	78181	45454	45094.12	21.6	14.9	6.5	3	1.7	5.9	20.9	11.4	24.95	-30.35896172	Rep	1077	6008	1116.62	5075.8	19	5	24	90.08	10.36	10.9236	2590	2580.99607843137	76824	22.3888368218265	184.57483362918	226691	215468	124051	566210	329	12.5581395348837	8.66279069767442	3.77906976744186	0.988372093023256	1.74418604651163	3.43023255813954	12.1511627906977	6.62790697674419	131.797093023256	125.272093023256	72.1226744186046	Rich	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
NE	Nebraska	2002	NonCoastal	1.728	79180	45821	45644.56	20.8	15.2	6.3	2.9	1.6	5.8	20.3	11.7	24.5	-30.35896172	Rep	1210	6264	1208.78	5216.14	14	6	20	86.52	9.63	10.3344	2428.8	2444.79803921569	76824	22.4929709465792	186.046846831836	217939	222228	121174	561341	324	12.037037037037	8.7962962962963	3.64583333333333	0.925925925925926	1.67824074074074	3.35648148148148	11.7476851851852	6.77083333333333	126.122106481481	128.604166666667	70.1238425925926	Rich	High_hdays	High_cdays	Low_P	Low_ExP	Low_LCV	Low_Density
NE	Nebraska	2003	NonCoastal	1.739	83773	48173	46520.34	21.7	15.7	6.3	2.8	1.7	5.7	21.3	12.2	25.1	-30.35896172	Rep	980	6248	1110	5364.18	11	12	23	83.46	10.8	11.523	2729.3	2731.26078431373	76824	22.6361553681141	187.341174859819	227290	229099	119741	576130	331	12.4784358826912	9.0281771132835	3.62277170787809	0.97757331799885	1.61012075905693	3.27774583093732	12.2484186313974	7.01552616446233	130.701552616446	131.741805635423	68.8562392179414	Rich	High_hdays	Low_cdays	Low_P	Low_ExP	Low_LCV	Low_Density
NE	Nebraska	2004	NonCoastal	1.749	85987	49163	47938.68	21.4	16	6.1	2.5	1.8	5.9	20.9	12.3	24.8	-30.35896172	Rep	806	6003	1040.6	5199.5	33	3	36	89.66	12.21	13.0056	3089.6	3150.56470588235	76824	22.766323024055	188.603482018774	223624	233553	116006	573183	327	12.2355631789594	9.14808461978273	3.48770726129217	1.02915951972556	1.42938822184105	3.37335620354488	11.9496855345912	7.03259005145798	127.858204688393	133.535162950257	66.3270440251572	Rich	High_hdays	Low_cdays	Low_P	Low_ExP	Low_LCV	Low_Density
NE	Nebraska	2005	NonCoastal	1.761	89309	50714	49166.98	21.9	15.6	6.3	2.5	1.6	5.8	21.6	12.2	24.9	-33.69467452	Rep	1148	5928	1209.9	5189.64	18	2	20	88.58	14.69	15.5804	3660.5	3777.48235294118	76824	22.922524211184	189.600863237592	228667	228762	120125	577554	327	12.4361158432709	8.85860306643952	3.57751277683135	0.908574673480977	1.41964792731403	3.29358319136854	12.2657580919932	6.92788188529245	129.850653038047	129.904599659284	68.214082907439	Rich	High_hdays	Low_cdays	Low_P	Low_ExP	Low_LCV	Low_Density
NE	Nebraska	2006	NonCoastal	1.773	91833	51795	50147.58	21.7	15.7	6.9	2.4	1.7	6.5	21.4	12.4	25	-33.69467452	Rep	1083	5659	1169.02	4884.82	29	14	43	91.3	15.94	17.5066	4071	4183.70392156863	76824	23.078725398313	190.617610992085	227444	228780	131424	587648	331	12.2391426959955	8.85504794134236	3.8917089678511	0.95882684715172	1.35363790186125	3.66610265087422	12.0699379582628	6.99379582628314	128.282007896221	129.035532994924	74.1252115059222	Rich	High_hdays	Low_cdays	Low_P	Low_ExP	Low_LCV	Low_Density
NE	Nebraska	2007	NonCoastal	1.783	93911	52670	50533.24	20.7	15.9	8	2.6	1.8	7.3	20.5	12.5	25	-33.69467452	Rep	1170	6257	1228.26	5164.58	43	22	65	105.14	16.73	18.4852	4461.4	4448.66274509804	76824	23.2088930542539	191.656045482065	216872	229195	153490	599557	336	11.6096466629277	8.91755468311834	4.48681996634885	1.00953449242849	1.45821648906338	4.09422321929333	11.4974761637689	7.01065619742008	121.633202467751	128.544587773416	86.0852495793606	Rich	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
NE	Nebraska	2008	NonCoastal	1.796	93841	52250	50263.36	22.4	15.2	9	2.9	2.1	7.5	22.1	12.1	26	-33.69467452	Rep	887	6900	1077.4	5484.22	50	23	73	113	18.65	21.6806	5067.4	5054.39411764706	76824	23.378111006977	192.886972390763	234654	219571	172858	627083	349	12.4721603563474	8.46325167037862	5.01113585746102	1.16926503340757	1.61469933184855	4.17594654788419	12.3051224944321	6.73719376391982	130.653674832962	122.255567928731	96.2461024498886	Rich	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
NE	Nebraska	2009	NonCoastal	1.813	93978	51835	48722.68	23.8	14.9	8.6	2.7	1.87	7.1	23.3	12.3	26.1	-15.21814884	Rep	702	6692	1018.6	5450.84	32	17	49	121.62	14.88	17.508	3966.3	3821.13725490196	76824	23.5993960220764	194.082993440119	249593	216104	165418	631115	348	13.1274131274131	8.21842250413679	4.74351902923331	1.03143960286817	1.4892443463872	3.9161610590182	12.8516271373414	6.78433535576393	137.668505239934	119.196911196911	91.2399338113624	Rich	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
NE	Nebraska	2010	NonCoastal	1.83	97466	53260	49301.36	24.3	16.9	8.8	2.7	1.9	7.7	23.3	14.4	27.3	-15.21814884	Rep	1079	6473	1275.38	5315.52	0	20	20	104.08	16.74	19.236	4803.3	4309.70588235294	76824	23.8206810371759	195.294706859939	254552	243230	169608	667390	364	13.2786885245902	9.23497267759563	4.80874316939891	1.03825136612022	1.47540983606557	4.20765027322404	12.7322404371585	7.86885245901639	139.099453551913	132.912568306011	92.6819672131148	Rich	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
NE	Nebraska	2011	NonCoastal	1.841	102587	55723	49775.06	27.2	16.2	9	2.6	1.9	8.4	25.7	13.9	28.5	-15.21814884	Rep	1023	6505	1249.74	5250.4	27	15	42	97.44	19.33	22.3382	5454.3	4975.67843137255	76824	23.9638654587108	196.342957486881	285384	231425	173657	690466	375	14.7745790331342	8.79956545355785	4.88864747419881	1.03204780010864	1.41227593699077	4.56273764258555	13.959804454101	7.55024443237371	155.015752308528	125.706137968495	94.3275393807713	Rich	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
NE	Nebraska	2012	NonCoastal	1.854	102726	55407	50379.26	26	16.2	8.4	2.1	1.6	8.9	24.7	13.4	27.3	-15.21814884	Rep	1306	5363	1287.84	4644.16	36	11	47	95.16	19.9	22.6204	5486.8	4850.32941176471	76824	24.1330834114339	197.361199995736	272587	233031	161770	667388	359	14.0237324703344	8.7378640776699	4.53074433656958	0.862998921251348	1.13268608414239	4.80043149946063	13.3225458468177	7.22761596548004	147.026429341963	125.690938511327	87.2545846817691	Rich	High_hdays	High_cdays	Low_P	High_Exp	Low_LCV	Low_Density
NE	Nebraska	2013	NonCoastal	1.866	104680	56098	50390.74	28	16.2	9.3	2.7	2	9	26.3	13.4	28.7	-22.25878054	Rep	1005	6720	1101.04	5465.1	19	4	23	97.32	19.34	22.1752	5530.8	4867.92941176471	76824	24.289284598563	198.298906636473	292956	231611	179617	704184	377	15.005359056806	8.68167202572347	4.98392282958199	1.07181136120043	1.44694533762058	4.82315112540193	14.0943193997856	7.18113612004287	156.996784565916	124.121650589496	96.2577706323687	Rich	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
NE	Nebraska	2014	NonCoastal	1.88	107937	57413	51197.88	26.4	16.4	9.3	2.8	2	8.9	24.6	13.9	27.7	-22.25878054	Rep	830	6697	1065.9	5530.84	20	5	25	83.44	19.26	22.1126	5509.1	4916.12352941177	76824	24.4715193168801	199.228308844972	276544	234466	179705	690715	367	14.0425531914894	8.72340425531915	4.9468085106383	1.06382978723404	1.48936170212766	4.73404255319149	13.0851063829787	7.3936170212766	147.097872340426	124.715957446809	95.5877659574468	Rich	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
NE	Nebraska	2015	NonCoastal	1.892	111402	58880	51973.52	25.5	16.4	8.8	2.3	2	8.9	23.7	13.8	26.8	-22.25878054	Rep	962	5785	1230.52	4984.78	0	14	14	80.78	15.54	17.9764	4315.8	3909.30784313726	76824	24.6277205040092	200.03863987351	266319	234270	170346	670935	354	13.4778012684989	8.66807610993657	4.65116279069767	1.05708245243129	1.21564482029598	4.70401691331924	12.5264270613108	7.2938689217759	140.760570824524	123.821353065539	90.0348837209302	Rich	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
NE	Nebraska	2016	NonCoastal	1.906	112612	59082	52066.38	23	16.4	8.9	2.2	1.8	9.2	21.4	13.7	25.4	-22.25878054	Rep	1107	5563	1306.5	4767.44	3	24	27	88.86	14.31	16.5642	3964.1	3538.97647058824	76824	24.8099552223264	200.850580112926	240465	232829	172929	646223	339	12.0671563483736	8.60440713536202	4.6694648478489	0.944386149003148	1.15424973767051	4.82686253934942	11.2277019937041	7.18782791185729	126.162119622246	122.155823714586	90.7287513116474	Rich	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
NE	Nebraska	2017	NonCoastal	1.917	114481	59718	52622.04	22.4	16.4	9.1	2.2	1.9	9.2	20.7	13.8	25	-27.09534823	Rep	997	5813	1163.24	4809.84	0	8	8	85.98	15.53	17.916	4309.6	3850.19411764706	76824	24.9531396438613	201.603926895139	233809	233348	175613	642770	335	11.6849243609807	8.55503390714658	4.74700052164841	0.99113197704747	1.14762649973918	4.79916536254564	10.7981220657277	7.19874804381847	121.966092853417	121.725612936881	91.6082420448618	Rich	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
NE	Nebraska	2018	NonCoastal	1.926	116904	60697	53597.7	25.3	16.9	10.2	2.8	2.3	9	23.8	14.4	27.2	-27.09534823	Rep	1110	6818	1338.6	5272.34	11	10	21	89.9	16.6	19.3318	4783.6	4291.2137254902	76824	25.0702905342081	202.279628777154	264072	239157	196445	699674	363	13.1360332294912	8.77466251298027	5.29595015576324	1.19418483904465	1.45379023883697	4.67289719626168	12.3572170301142	7.47663551401869	137.109034267913	124.172897196262	101.996365524403	Rich	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
NE	Nebraska	2019	NonCoastal	1.933	118287	61193	54325.96	23	17.2	10.3	2.9	2.4	8.8	22	14.4	26.1	-27.09534823	Rep	1022	6870	1250.52	5348.12	4	24	28	103.16	16.03	18.6638	4603	4110.93529411765	76824	25.1614078933667	202.756197312216	240414	242788	198771	681973	352	11.8986032074496	8.89808587687532	5.32850491464046	1.24159337816865	1.50025866528712	4.55250905328505	11.3812726332126	7.4495602690119	124.373512674599	125.601655457838	102.83031557165	Rich	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
NE	Nebraska	2020	NonCoastal	1.961	117665	60002	51890.3	20.5	16.1	10	2.5	2.2	9	19.6	13.2	23.7	-27.09534823	Rep	1092	6052	1248.86	4890.32	0	24	24	98.78	14.25	17.0628	3891.2	3386.77647058824	76824	25.525877330001	206.454118937395	213747	228175	192725	634647	323	10.4538500764916	8.21009688934217	5.09943906170321	1.12187659357471	1.2748597654258	4.58949515553289	9.9949005609383	6.73125956144824	108.998980112188	116.356450790413	98.2789393166752	Rich	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
NE	Nebraska	2021	NonCoastal	1.964	122136	62187	54651.36	20.7	16.6	9.9	2.4	2.1	9.1	19.8	13.8	24	-19	Rep	1170	5830	1255.84	4869.6	19	22	41	112.52	17.53	20.574	4922.6	4351.23529411765	76824	25.5649276267833	206.761006367797	216298	237542	191008	644848	328	10.5397148676171	8.45213849287169	5.04073319755601	1.06924643584521	1.22199592668024	4.63340122199593	10.081466395112	7.02647657841141	110.131364562118	120.948065173116	97.254582484725	Rich	High_hdays	Low_cdays	Low_P	High_Exp	Low_LCV	Low_Density
NV	Nevada	1997	NonCoastal	1.764	89895	50960	41476.18	15.8	15.2	7.2	1.6	1.4	2.9	19.6	12.7	21.6	1.17306271	Dem	2081	3449	990.12	5472.02	71	41	112	88.7	9.89	9.0624	1995.1	2183.80196078431	109781	16.0683542689536	178.166945607596	166666	214249	135497	516412	292	8.95691609977324	8.61678004535147	4.08163265306122	0.793650793650794	0.90702947845805	1.64399092970522	11.1111111111111	7.19954648526077	94.4818594104308	121.456349206349	76.812358276644	Rich	Low_hdays	High_cdays	High_P	Low_ExP	High_LCV	Low_Density
NV	Nevada	1998	NonCoastal	1.853	94673	51091	42624.14	17.5	15.1	8.2	1.9	1.5	2.7	21.6	13.1	22	1.17306271	Dem	1757	3928	1221.34	4833.28	70	31	101	87.46	9.24	8.459	1880.6	2011.34705882353	109781	16.8790592178974	179.746327352354	184243	220582	154656	559481	301	9.4441446303292	8.14894765245548	4.42525634106854	0.809498111171074	1.02536427415003	1.45709660010793	11.6567728008635	7.06961683756071	99.4295736643281	119.040474905559	83.4624932541824	Rich	Low_hdays	High_cdays	High_P	Low_ExP	High_LCV	Low_Density
